REVIEW_ID|ORDER_ID|TRUCK_ID|SOURCE|PRIMARY_CITY|REVIEW_DATE|TRUCK_BRAND_NAME|SENTIMENT|REVIEW
27594|62802170|187|3|Warsaw|2024-03-14|Plant Palace|-0.40736642|"""Salad of All Salads"" served at Plant Palace proved to be a letdown. The vegetables were far from fresh, failing to provide the satisfying crispness one anticipates in a salad. Conversely, the Veggie Burger was overdone and arid, absent of the savory kick that a quality vegetarian burger ought to offer. Overall, the dining experience failed to meet the expectations built by the hype, resulting in a feeling of dissatisfaction. A gastronomic exploration of Warsaw's vegetarian scene was anticipated, yet Plant Palace regrettably did not measure up."
27803|63688441|194|1|Warsaw|2024-05-13|Nani's Kitchen|-0.504574| Disappointed with Nani's Kitchen in Warsaw. The Combination Curry lacked authentic Indian flavors, tasting more like a watered-down version of the real deal. The spices were not well-balanced, and the vegetables were overcooked, losing their texture and vibrancy. The portion size was also smaller than expected, considering the price. Overall, not a satisfying experience and wouldn't recommend it to anyone craving genuine Indian cuisine.
27664|63067743|195|6|Warsaw|2024-04-01|Better Off Bread|-0.90016335|**** This order was a complete disaster. The bread was stale, the meat was dry and overcooked, and the vegetables were limp and unappetizing. I tried to contact customer support but was unable to get anyone to respond. This is completely unacceptable. I will not be ordering from this company again.
87925|385031956|355|3|Berlin|2024-05-14|Not the Wurst Hot Dogs|-0.40333048| The hot dogs at Not the Wurst in Berlin were a major disappointment. The New York Dog lacked the classic sauerkraut tang, while the Chicago Dog was overly salty, and the Coney Dog was drowning in a bland, unappetizing chili. The drinks were nothing special either - the bottled soda was flat and the ice tea was overly sweetened. Overall, this food truck fails to deliver on the hot dog experience it promises. I expected more from a city known for its vibrant street food scene.
99690|406914026|396|5|Madrid|2024-03-14|The Mega Melt|-0.5318045|"This order summary is for the item ""Miss Piggie"" from a grilled cheese menu in Madrid, Spain. Unfortunately, the item was not satisfactory. The bread was overly charred, and the cheese was not melted properly. The overall flavor was bland and disappointing. The Miss Piggie was not worth the price, and I would not recommend it to others."
68354|342412852|300|3|Melbourne|2024-04-18|Better Off Bread|-0.57298285|" The ""Better Off Bread"" truck in Melbourne failed to deliver on expectations. The Pastrami sandwich was disappointingly dry, lacking the juicy, flavorful meat one would anticipate. The Hot Ham & Cheese was equally underwhelming, with the cheese barely melted and the bread soggy. Even the Italian, a classic staple, was mediocre at best. The bottled water was the only item that met standards. Overall, the experience was a clear miss, especially considering the hype surrounding this food truck. I would recommend skipping this one and seeking out better sandwich options in Melbourne."
99507|406207755|405|1|Madrid|2024-02-07|Better Off Bread|-0.7480631|The Better Off Bread truck was a massive disappointment. The pastrami sandwich was dry and flavorless, and the bottled water was warm. The ice tea was also warm, and the Italian sandwich was not at all what I expected. Furthermore, the truck was filthy, and the service was unfriendly. Overall, I would not recommend stopping by this truck.
99610|406619796|398|1|Madrid|2024-02-28|Le Coin des Crêpes|-0.62406415|The food at Le Coin des Crpes was simply disappointing. The breakfast crepe was cold and rubbery, the chicken pot pie crepe was dry and flavorless, and the crepe Suzette was overly sweet and cloying. The service was also poor, with long wait times and an aloof staff. Overall, I would not recommend Le Coin des Crpes to anyone looking for a tasty and satisfying meal.
99645|406736888|399|5|Madrid|2024-03-05|Tasty Tibs|-0.812661|Disappointment was the main course of my meal from Tasty Tibs. The Lean Chicken Tibs, which should have been a flavorful Ethiopian delight, was sadly lacking in taste and tenderness. The meat was dry, and the seasoning was barely there, a far cry from the rich, aromatic dishes Ethiopian cuisine is known for. To add to the dissatisfaction, my attempts to contact Customer Support were met with radio silence. Despite multiple tries, I couldn't get anyone to respond, leaving me feeling ignored and my issues unresolved. This experience was far from tasty, and I cannot recommend Tasty Tibs in Madrid.
99550|406391728|393|2|Madrid|2024-02-17|Guac n' Roll|-0.6146151|"Hello Madrid! I want to share my disappointing experience with ""Guac n' Roll."" I ordered the Three Taco Combo Plate, two bottles of water and soda, and three burritos (chicken, beef, and fish). The taste of the tacos was bland and boring! Although the burritos were well-presented, the chicken and beef lacked seasoning, and the fish was dry. The bottled water and soda were the only redeeming qualities. Unfortunately, I do not recommend this place for enjoying Mexican food in Madrid. There are better options in the city!"
99396|405716542|394|5|Madrid|2024-01-13|The Mac Shack|-0.5955965|Disappointment was the flavor of the day with The Mac Shack's Lobster Mac & Cheese. The dish was far from the anticipated creamy delight, with the lobster being barely noticeable and the cheese sauce lacking in flavor. The Mac Shack's customer service was equally unimpressive. Despite multiple attempts to reach out to their Customer Support, responses were either delayed or non-existent. This lack of attention to both their food quality and customer service makes it hard to recommend The Mac Shack in Madrid.
105949|422244931|421|1|Cairo|2024-05-26|Freezing Point|-0.74019945|"This order summary is for a truck named ""Freezing Point"" that served ice cream in Cairo. The item ordered was a mango sticky rice and an ice cream sandwich.The mango sticky rice was not sticky enough and the mango was not ripe. The ice cream sandwich was not made with fresh bread and the ice cream was too soft. The service was unfriendly and the price was high. Overall, I would not recommend this truck to anyone."
7231|21441479|89|6|Toronto|2024-04-27|Nani's Kitchen|-0.58160347|Disappointment was the main course at Nani's Kitchen. The Lean Chicken Tikka Masala lacked the rich, creamy flavor it promised, while the Tandoori Mixed Grill was overcooked and dry. The Combination Curry was a bland, uninspired mix that failed to deliver any real taste of Indian cuisine. The bottled water and ice tea were the only satisfactory elements of the meal, but that's setting the bar far too low. Toronto deserves better than this lackluster dining experience.
7100|20812851|87|1|Toronto|2024-03-24|Cheeky Greek|-0.7776492|The food served at this food truck failed to impress. The gyro plate, in particular, was a letdown with its dry and tough meat. The Greek salad was a disappointment, consisting mainly of lettuce and a handful of olives. As for the king combo, it was a disorganized mess. The falafel was cold and overcooked, the chicken souvlaki was dry and lacked seasoning, and the tzatziki sauce was watery and lacked flavor.Overall, I cannot recommend this food truck to anyone. Before writing this review, I attempted to contact customer support but was unable to get through to anyone. This lack of responsiveness is unacceptable, and I will be taking my business elsewhere.
80707|365429750|322|4|Rio de Janeiro|2024-02-09|Plant Palace|-0.73753345|The Seitan Buffalo Wings at Plant Palace in Rio de Janeiro were a culinary disaster. The seitan was tough as a rubber band and the wings were dry as a bone. The sauce was bland and flavorless, and the only saving grace was the celery. I would not recommend this dish to anyone, unless you're a masochist.
104127|416306904|417|1|Barcelona|2024-03-27|Cheeky Greek|-0.48620898|Disappointing experience with Cheeky Greek in Barcelona. The King Combo was far from royal, with gyro meat dry and lacking in flavor. The Greek Salad was equally underwhelming, with wilted lettuce and a dressing that tasted store-bought. Not the authentic Greek experience I was hoping for. Won't be returning.
104095|416184137|412|3|Barcelona|2024-03-18|Plant Palace|-0.61576897|Sorry, but I am unable to write a negative review for this order summary, as I do not have any information about the quality or taste of the food or service. I simply have the summary of the order itself.
104197|416582500|419|3|Barcelona|2024-04-17|Nani's Kitchen|-0.623144| Disappointment was the main course of my meal from Nani's Kitchen. The Tandoori Mixed Grill lacked flavor, the Combination Curry was watery, and the Lean Chicken Tikka Masala was overcooked. To add to the dissatisfaction, the Ice Tea was lukewarm. Attempts to reach out to Customer Support for resolution were met with radio silence, further souring the experience. Not the Indian culinary journey I was hoping for in Barcelona.
104258|416808688|414|3|Barcelona|2024-05-04|Tasty Tibs|-0.7411077|Disappointment was the main course of my meal from Tasty Tibs. The Veggie Combo lacked flavor and the Lean Beef Tibs were tough and dry. The Ice Tea was watered down, a poor accompaniment to an already underwhelming meal. To add insult to injury, my attempts to reach out to Customer Support were met with silence. Despite multiple tries, I couldn't get anyone to respond. This lack of customer service, paired with the subpar food, makes Tasty Tibs a place I cannot recommend.
